2016-10-19 06:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 06:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 06:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 06:00,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 06:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 06:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 06:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 06:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 06:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 06:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 06:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 06:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 06:30,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 06:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 06:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 06:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 06:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 06:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 07:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 07:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 07:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 07:00,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 07:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 07:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 07:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 07:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 07:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 07:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 07:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 07:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 07:30,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 07:30,P-S_12_2_Fri,NOTFOUND
2016-10-19 07:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 07:31,S-P_12_9_Fri,NOTFOUND
2016-10-19 07:31,P-S_12_11_Sun,NOTFOUND
2016-10-19 07:31,S-P_12_14_Wed,NOTFOUND
2016-10-19 08:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 08:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 08:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 08:00,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 08:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 08:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 08:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 08:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 08:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 08:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 08:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 08:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 08:30,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 08:30,P-S_12_2_Fri,NOTFOUND
2016-10-19 08:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 08:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 08:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 08:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 09:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 09:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 09:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 09:00,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 09:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 09:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 09:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 09:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 09:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 09:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 09:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 09:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 09:30,S-P_11_23_Wed,NOTFOUND
2016-10-19 09:30,P-S_12_2_Fri,NOTFOUND
2016-10-19 09:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 09:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 09:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 09:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 10:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 10:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 10:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 10:00,S-P_11_23_Wed,NOTFOUND
2016-10-19 10:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 10:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 10:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 10:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 10:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 10:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 10:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 10:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 10:30,S-P_11_23_Wed,NOTFOUND
2016-10-19 10:30,P-S_12_2_Fri,NOTFOUND
2016-10-19 10:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 10:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 10:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 10:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 11:00,FOUND,P-S_11_18_Fri_2:00 PM
2016-10-19 11:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 11:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 11:00,S-P_11_23_Wed,NOTFOUND
2016-10-19 11:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 11:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 11:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 11:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 11:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 11:30,FOUND,P-S_11_18_Fri_2:00 PM
2016-10-19 11:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 11:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 11:30,S-P_11_23_Wed,NOTFOUND
2016-10-19 11:30,P-S_12_2_Fri,NOTFOUND
